LAT,LON,UTCTIMESOD,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
74.259532,-39.126102,47376.2419,2851.76,3562.7922,2002051801005,554.96,3406.72,1
74.259434,-39.125762,47376.3352,2852.78,3562.8070,2002051801005,554.85,3407.63,1
74.259337,-39.125422,47376.4286,2853.87,3562.8217,2002051801005,554.82,3408.69,1
74.259239,-39.125082,47376.5218,2854.97,3562.8358,2002051801005,554.83,3409.80,1
74.259141,-39.124743,47376.6151,2856.05,3562.8480,2002051801005,554.85,3410.90,1
74.259044,-39.124403,47376.7083,2857.07,3562.8601,2002051801005,554.86,3411.93,1
74.258946,-39.124064,47376.8015,2857.94,3562.8722,2002051801005,554.88,3412.82,1
74.258848,-39.123724,47376.8948,2858.62,3562.8843,2002051801005,554.89,3413.51,1
74.258751,-39.123385,47376.9880,2859.03,3562.8964,2002051801005,554.89,3413.93,1
74.258653,-39.123045,47377.0813,2859.02,3562.9069,2002051801005,554.91,3413.93,1
74.258555,-39.122705,47377.1746,2858.12,3562.9172,2002051801005,554.91,3413.03,1
74.258458,-39.122365,47377.2679,2856.11,3562.9275,2002051801005,554.88,3410.99,1
74.258360,-39.122025,47377.3612,2853.21,3562.9377,2002051801005,554.82,3408.02,1
74.258263,-39.121685,47377.4545,2849.67,3562.9480,2002051801005,554.73,3404.40,1
74.258165,-39.121345,47377.5479,2845.77,3562.9586,2002051801005,554.63,3400.39,1
74.258067,-39.121005,47377.6412,2841.77,3562.9697,2002051801005,554.49,3396.26,1
74.257970,-39.120665,47377.7345,2837.93,3562.9807,2002051801005,554.33,3392.26,1
74.257872,-39.120325,47377.8278,2834.54,3562.9917,2002051801005,554.14,3388.68,1
74.257774,-39.119985,47377.9212,2831.80,3563.0027,2002051801005,554.02,3385.82,1
74.257677,-39.119645,47378.0145,2829.95,3563.0141,2002051801005,554.01,3383.96,1
74.257579,-39.119306,47378.1077,2829.02,3563.0279,2002051801005,554.02,3383.05,1
74.257481,-39.118966,47378.2009,2828.56,3563.0417,2002051801005,554.04,3382.59,1
74.257384,-39.118627,47378.2942,2828.19,3563.0555,2002051801005,554.05,3382.25,1
74.257286,-39.118287,47378.3874,2827.90,3563.0693,2002051801005,554.07,3381.97,1
74.257188,-39.117948,47378.4806,2827.67,3563.0831,2002051801005,554.08,3381.75,1
74.257091,-39.117608,47378.5739,2827.46,3563.0960,2002051801005,554.10,3381.56,1
74.256993,-39.117269,47378.6671,2827.24,3563.1087,2002051801005,554.11,3381.35,1
74.256895,-39.116929,47378.7604,2826.98,3563.1214,2002051801005,554.11,3381.09,1
74.256797,-39.116590,47378.8536,2826.70,3563.1341,2002051801005,554.04,3380.74,1
74.256700,-39.116250,47378.9469,2826.35,3563.1468,2002051801005,553.95,3380.31,1
74.256602,-39.115911,47379.0402,2825.91,3563.1571,2002051801005,553.86,3379.76,1
74.256504,-39.115571,47379.1335,2825.13,3563.1641,2002051801005,553.75,3378.89,1
74.256407,-39.115231,47379.2269,2823.78,3563.1712,2002051801005,553.65,3377.43,1
74.256309,-39.114891,47379.3202,2821.86,3563.1783,2002051801005,553.56,3375.41,1
74.256211,-39.114552,47379.4136,2819.53,3563.1854,2002051801005,553.44,3372.97,1
74.256114,-39.114212,47379.5069,2816.93,3563.1922,2002051801005,553.33,3370.26,1
74.256016,-39.113872,47379.6002,2814.21,3563.1950,2002051801005,553.23,3367.44,1
74.255918,-39.113533,47379.6935,2811.47,3563.1978,2002051801005,553.20,3364.67,1
74.255820,-39.113194,47379.7867,2808.86,3563.2006,2002051801005,553.21,3362.07,1
74.255723,-39.112854,47379.8800,2806.54,3563.2034,2002051801005,553.21,3359.75,1
74.255625,-39.112515,47379.9733,2804.65,3563.2062,2002051801005,553.21,3357.86,1
74.255527,-39.112176,47380.0666,2803.31,3563.2115,2002051801005,553.21,3356.51,1
74.255430,-39.111836,47380.1598,2802.35,3563.2179,2002051801005,553.21,3355.57,1
74.255332,-39.111497,47380.2531,2801.56,3563.2242,2002051801005,553.22,3354.79,1
74.255234,-39.111157,47380.3463,2800.87,3563.2305,2002051801005,553.23,3354.10,1
74.255136,-39.110818,47380.4396,2800.24,3563.2369,2002051801005,553.24,3353.48,1
74.255039,-39.110479,47380.5328,2799.67,3563.2440,2002051801005,553.21,3352.87,1
74.254941,-39.110139,47380.6261,2799.15,3563.2526,2002051801005,553.12,3352.28,1
74.254843,-39.109800,47380.7194,2798.66,3563.2612,2002051801005,553.03,3351.68,1
74.254745,-39.109461,47380.8127,2798.13,3563.2698,2002051801005,552.93,3351.06,1
74.254648,-39.109122,47380.9060,2797.58,3563.2784,2002051801005,552.80,3350.38,1
74.254550,-39.108783,47380.9993,2796.96,3563.2869,2002051801005,552.66,3349.62,1
74.254452,-39.108443,47381.0926,2796.22,3563.2955,2002051801005,552.53,3348.75,1
74.254354,-39.108104,47381.1859,2795.30,3563.3041,2002051801005,552.43,3347.74,1
74.254256,-39.107765,47381.2791,2794.23,3563.3127,2002051801005,552.37,3346.59,1
74.254159,-39.107425,47381.3724,2793.04,3563.3213,2002051801005,552.33,3345.37,1
74.254061,-39.107086,47381.4657,2791.76,3563.3298,2002051801005,552.33,3344.09,1
74.253963,-39.106747,47381.5589,2790.46,3563.3378,2002051801005,552.34,3342.80,1
74.253865,-39.106407,47381.6522,2789.22,3563.3455,2002051801005,552.32,3341.54,1
74.253768,-39.106068,47381.7455,2788.09,3563.3531,2002051801005,552.28,3340.37,1
74.253670,-39.105729,47381.8387,2787.11,3563.3608,2002051801005,552.20,3339.31,1
74.253572,-39.105389,47381.9320,2786.34,3563.3684,2002051801005,552.10,3338.43,1
74.253474,-39.105050,47382.0253,2785.82,3563.3755,2002051801005,551.96,3337.78,1
74.253377,-39.104711,47382.1186,2785.53,3563.3809,2002051801005,551.80,3337.33,1
74.253279,-39.104372,47382.2119,2785.36,3563.3863,2002051801005,551.62,3336.98,1
74.253181,-39.104032,47382.3052,2785.21,3563.3917,2002051801005,551.47,3336.68,1
74.253083,-39.103693,47382.3985,2785.05,3563.3971,2002051801005,551.40,3336.45,1
74.252986,-39.103354,47382.4917,2784.88,3563.4025,2002051801005,551.40,3336.28,1
74.252888,-39.103015,47382.5850,2784.71,3563.4152,2002051801005,551.42,3336.13,1
74.252790,-39.102675,47382.6783,2784.55,3563.4287,2002051801005,551.43,3335.98,1
74.252692,-39.102336,47382.7716,2784.38,3563.4421,2002051801005,551.45,3335.82,1
74.252595,-39.101997,47382.8648,2784.20,3563.4555,2002051801005,551.46,3335.66,1
74.252497,-39.101657,47382.9581,2783.99,3563.4690,2002051801005,551.47,3335.46,1
74.252399,-39.101318,47383.0514,2783.75,3563.4859,2002051801005,551.48,3335.23,1
74.252301,-39.100979,47383.1447,2783.48,3563.5057,2002051801005,551.50,3334.98,1
74.252204,-39.100640,47383.2379,2783.19,3563.5254,2002051801005,551.50,3334.69,1
74.252106,-39.100301,47383.3312,2782.89,3563.5452,2002051801005,551.47,3334.36,1
74.252008,-39.099961,47383.4245,2782.59,3563.5650,2002051801005,551.41,3334.00,1
74.251910,-39.099622,47383.5178,2782.28,3563.5844,2002051801005,551.33,3333.61,1
74.251813,-39.099283,47383.6111,2781.96,3563.6023,2002051801005,551.22,3333.18,1
74.251715,-39.098944,47383.7044,2781.64,3563.6202,2002051801005,551.08,3332.71,1
74.251617,-39.098605,47383.7977,2781.30,3563.6382,2002051801005,550.91,3332.21,1
74.251519,-39.098265,47383.8910,2780.93,3563.6561,2002051801005,550.77,3331.70,1
74.251421,-39.097926,47383.9843,2780.50,3563.6740,2002051801005,550.70,3331.21,1
74.251324,-39.097587,47384.0775,2780.01,3563.6875,2002051801005,550.69,3330.70,1
74.251226,-39.097248,47384.1708,2779.43,3563.7002,2002051801005,550.70,3330.13,1
74.251128,-39.096909,47384.2641,2778.77,3563.7129,2002051801005,550.71,3329.48,1
74.251030,-39.096569,47384.3574,2778.02,3563.7256,2002051801005,550.73,3328.75,1
74.250933,-39.096230,47384.4507,2777.21,3563.7383,2002051801005,550.74,3327.95,1
74.250835,-39.095891,47384.5439,2776.35,3563.7489,2002051801005,550.75,3327.10,1
74.250737,-39.095552,47384.6371,2775.44,3563.7571,2002051801005,550.76,3326.20,1
74.250639,-39.095213,47384.7303,2774.50,3563.7653,2002051801005,550.76,3325.27,1
74.250541,-39.094874,47384.8234,2773.57,3563.7735,2002051801005,550.76,3324.33,1
74.250444,-39.094535,47384.9166,2772.65,3563.7817,2002051801005,550.74,3323.39,1
74.250346,-39.094196,47385.0098,2771.77,3563.7902,2002051801005,550.69,3322.45,1
74.250248,-39.093857,47385.1031,2770.93,3563.8016,2002051801005,550.60,3321.54,1
74.250150,-39.093518,47385.1963,2770.13,3563.8130,2002051801005,550.49,3320.62,1
74.250052,-39.093179,47385.2896,2769.32,3563.8243,2002051801005,550.36,3319.67,1
74.249955,-39.092840,47385.3829,2768.49,3563.8357,2002051801005,550.23,3318.72,1
74.249857,-39.092501,47385.4762,2767.67,3563.8471,2002051801005,550.12,3317.79,1
74.249759,-39.092161,47385.5695,2766.84,3563.8592,2002051801005,550.03,3316.87,1
74.249661,-39.091822,47385.6627,2766.02,3563.8715,2002051801005,549.93,3315.95,1
74.249564,-39.091483,47385.7560,2765.18,3563.8838,2002051801005,549.89,3315.06,1
74.249466,-39.091144,47385.8492,2764.31,3563.8961,2002051801005,549.90,3314.21,1
74.249368,-39.090804,47385.9425,2763.45,3563.9084,2002051801005,549.91,3313.36,1
74.249271,-39.090465,47386.0358,2762.61,3563.9191,2002051801005,549.92,3312.53,1
74.249173,-39.090126,47386.1290,2761.79,3563.9274,2002051801005,549.93,3311.72,1
74.249075,-39.089787,47386.2223,2760.97,3563.9356,2002051801005,549.94,3310.91,1
74.248977,-39.089447,47386.3156,2760.15,3563.9438,2002051801005,549.95,3310.10,1
74.248879,-39.089108,47386.4089,2759.36,3563.9520,2002051801005,549.95,3309.31,1
74.248782,-39.088769,47386.5022,2758.57,3563.9601,2002051801005,549.96,3308.53,1
74.248684,-39.088430,47386.5954,2757.79,3563.9661,2002051801005,549.97,3307.75,1
74.248586,-39.088091,47386.6887,2757.02,3563.9721,2002051801005,549.97,3306.99,1
74.248488,-39.087752,47386.7820,2756.27,3563.9780,2002051801005,549.98,3306.25,1
74.248391,-39.087412,47386.8753,2755.54,3563.9840,2002051801005,549.98,3305.52,1
74.248293,-39.087073,47386.9686,2754.83,3563.9900,2002051801005,549.99,3304.82,1
74.248195,-39.086734,47387.0618,2754.15,3563.9955,2002051801005,550.00,3304.15,1
74.248097,-39.086395,47387.1551,2753.44,3564.0007,2002051801005,550.00,3303.44,1
74.248000,-39.086056,47387.2484,2752.67,3564.0059,2002051801005,550.01,3302.68,1
74.247902,-39.085717,47387.3417,2751.86,3564.0111,2002051801005,550.01,3301.87,1
74.247804,-39.085378,47387.4350,2751.05,3564.0164,2002051801005,550.00,3301.05,1
74.247706,-39.085038,47387.5282,2750.30,3564.0224,2002051801005,549.93,3300.22,1
74.247609,-39.084699,47387.6215,2749.60,3564.0305,2002051801005,549.83,3299.44,1
74.247511,-39.084360,47387.7148,2748.98,3564.0385,2002051801005,549.73,3298.72,1
74.247413,-39.084021,47387.8081,2748.47,3564.0465,2002051801005,549.63,3298.10,1
74.247315,-39.083682,47387.9014,2748.08,3564.0545,2002051801005,549.53,3297.62,1
74.247218,-39.083343,47387.9947,2747.85,3564.0625,2002051801005,549.43,3297.29,1
74.247120,-39.083004,47388.0879,2747.80,3564.0758,2002051801005,549.34,3297.14,1
74.247022,-39.082666,47388.1812,2747.93,3564.0894,2002051801005,549.25,3297.17,1
74.246924,-39.082327,47388.2744,2748.20,3564.1031,2002051801005,549.16,3297.36,1
74.246826,-39.081988,47388.3676,2748.56,3564.1167,2002051801005,549.12,3297.68,1
74.246728,-39.081650,47388.4608,2748.97,3564.1303,2002051801005,549.13,3298.10,1
74.246630,-39.081311,47388.5540,2749.45,3564.1410,2002051801005,549.14,3298.59,1
74.246533,-39.080972,47388.6474,2749.94,3564.1496,2002051801005,549.15,3299.10,1
74.246435,-39.080633,47388.7407,2750.44,3564.1581,2002051801005,549.16,3299.60,1
74.246337,-39.080294,47388.8340,2750.90,3564.1667,2002051801005,549.17,3300.07,1
74.246239,-39.079955,47388.9273,2751.30,3564.1753,2002051801005,549.17,3300.48,1
74.246141,-39.079616,47389.0206,2751.61,3564.1830,2002051801005,549.18,3300.80,1
74.246043,-39.079278,47389.1139,2751.82,3564.1875,2002051801005,549.19,3301.01,1
74.245945,-39.078939,47389.2072,2751.97,3564.1919,2002051801005,549.19,3301.16,1
74.245848,-39.078601,47389.3005,2752.09,3564.1964,2002051801005,549.20,3301.28,1
74.245750,-39.078262,47389.3937,2752.19,3564.2009,2002051801005,549.20,3301.39,1
74.245652,-39.077924,47389.4870,2752.28,3564.2054,2002051801005,549.20,3301.48,1
74.245554,-39.077586,47389.5803,2752.36,3564.2092,2002051801005,549.20,3301.57,1
74.245456,-39.077247,47389.6735,2752.44,3564.2129,2002051801005,549.21,3301.65,1
74.245358,-39.076909,47389.7668,2752.53,3564.2167,2002051801005,549.22,3301.75,1
74.245260,-39.076570,47389.8600,2752.64,3564.2204,2002051801005,549.22,3301.86,1
74.245162,-39.076232,47389.9533,2752.75,3564.2241,2002051801005,549.22,3301.97,1
74.245064,-39.075893,47390.0465,2752.89,3564.2282,2002051801005,549.23,3302.12,1
74.244966,-39.075555,47390.1398,2753.07,3564.2327,2002051801005,549.23,3302.30,1
74.244868,-39.075217,47390.2331,2753.29,3564.2372,2002051801005,549.23,3302.52,1
74.244770,-39.074878,47390.3264,2753.54,3564.2417,2002051801005,549.24,3302.78,1
74.244672,-39.074540,47390.4197,2753.83,3564.2461,2002051801005,549.25,3303.08,1
74.244574,-39.074202,47390.5130,2754.15,3564.2512,2002051801005,549.25,3303.40,1
74.244476,-39.073864,47390.6062,2754.51,3564.2600,2002051801005,549.26,3303.77,1
74.244378,-39.073526,47390.6994,2754.89,3564.2687,2002051801005,549.27,3304.17,1
74.244280,-39.073188,47390.7926,2755.30,3564.2775,2002051801005,549.28,3304.58,1
74.244182,-39.072850,47390.8858,2755.74,3564.2863,2002051801005,549.29,3305.03,1
74.244084,-39.072512,47390.9790,2756.20,3564.2950,2002051801005,549.29,3305.49,1
74.243986,-39.072174,47391.0723,2756.67,3564.3026,2002051801005,549.30,3305.98,1
74.243888,-39.071836,47391.1657,2757.17,3564.3099,2002051801005,549.31,3306.48,1
74.243790,-39.071498,47391.2590,2757.69,3564.3172,2002051801005,549.32,3307.01,1
74.243692,-39.071160,47391.3523,2758.26,3564.3245,2002051801005,549.32,3307.58,1
74.243594,-39.070822,47391.4457,2758.87,3564.3318,2002051801005,549.33,3308.20,1
74.243496,-39.070484,47391.5390,2759.53,3564.3367,2002051801005,549.34,3308.87,1
74.243398,-39.070146,47391.6322,2760.27,3564.3384,2002051801005,549.34,3309.61,1
74.243300,-39.069808,47391.7254,2761.09,3564.3401,2002051801005,549.34,3310.43,1
74.243202,-39.069470,47391.8186,2761.99,3564.3417,2002051801005,549.34,3311.33,1
74.243104,-39.069132,47391.9119,2762.99,3564.3434,2002051801005,549.34,3312.33,1
74.243006,-39.068795,47392.0051,2764.10,3564.3452,2002051801005,549.34,3313.44,1
74.242908,-39.068457,47392.0984,2765.42,3564.3481,2002051801005,549.35,3314.77,1
74.242809,-39.068119,47392.1916,2767.42,3564.3511,2002051801005,549.35,3316.77,1
74.242711,-39.067782,47392.2849,2770.29,3564.3541,2002051801005,549.35,3319.64,1
74.242613,-39.067444,47392.3782,2773.83,3564.3571,2002051801005,549.35,3323.19,1
74.242515,-39.067106,47392.4714,2777.84,3564.3601,2002051801005,549.36,3327.20,1
74.242417,-39.066769,47392.5647,2782.10,3564.3659,2002051801005,549.37,3331.47,1
74.242319,-39.066431,47392.6580,2786.39,3564.3730,2002051801005,549.37,3335.76,1
74.242221,-39.066094,47392.7512,2790.51,3564.3801,2002051801005,549.38,3339.88,1
74.242123,-39.065756,47392.8445,2794.21,3564.3872,2002051801005,549.38,3343.60,1
74.242024,-39.065418,47392.9378,2797.31,3564.3943,2002051801005,549.39,3346.70,1
74.241926,-39.065081,47393.0310,2799.58,3564.4022,2002051801005,549.40,3348.98,1
74.241828,-39.064743,47393.1243,2800.96,3564.4117,2002051801005,549.41,3350.36,1
74.241730,-39.064406,47393.2176,2801.83,3564.4212,2002051801005,549.42,3351.25,1
74.241632,-39.064068,47393.3109,2802.55,3564.4307,2002051801005,549.43,3351.98,1
74.241534,-39.063731,47393.4042,2803.17,3564.4402,2002051801005,549.44,3352.61,1
74.241436,-39.063393,47393.4975,2803.69,3564.4497,2002051801005,549.45,3353.15,1
74.241337,-39.063056,47393.5908,2804.17,3564.4589,2002051801005,549.46,3353.63,1
74.241239,-39.062718,47393.6841,2804.61,3564.4680,2002051801005,549.47,3354.08,1
74.241141,-39.062381,47393.7774,2805.05,3564.4772,2002051801005,549.48,3354.53,1
74.241043,-39.062043,47393.8707,2805.51,3564.4863,2002051801005,549.49,3355.00,1
74.240945,-39.061706,47393.9640,2806.03,3564.4955,2002051801005,549.50,3355.52,1
74.240847,-39.061369,47394.0573,2806.62,3564.5008,2002051801005,549.50,3356.12,1
74.240748,-39.061032,47394.1505,2807.28,3564.5038,2002051801005,549.50,3356.79,1
74.240650,-39.060694,47394.2437,2808.01,3564.5068,2002051801005,549.50,3357.51,1
74.240552,-39.060357,47394.3369,2808.77,3564.5098,2002051801005,549.50,3358.27,1
74.240454,-39.060020,47394.4300,2809.55,3564.5128,2002051801005,549.51,3359.07,1
74.240356,-39.059683,47394.5233,2810.37,3564.5155,2002051801005,549.52,3359.89,1
74.240257,-39.059345,47394.6166,2811.22,3564.5176,2002051801005,549.52,3360.74,1
74.240159,-39.059008,47394.7099,2812.09,3564.5196,2002051801005,549.52,3361.61,1
74.240061,-39.058671,47394.8032,2812.99,3564.5217,2002051801005,549.52,3362.51,1
74.239963,-39.058333,47394.8965,2813.91,3564.5237,2002051801005,549.52,3363.43,1
74.239865,-39.057996,47394.9898,2814.84,3564.5258,2002051801005,549.52,3364.36,1
74.239767,-39.057658,47395.0831,2815.78,3564.5292,2002051801005,549.53,3365.31,1
74.239668,-39.057321,47395.1764,2816.75,3564.5327,2002051801005,549.53,3366.29,1
74.239570,-39.056984,47395.2697,2817.76,3564.5362,2002051801005,549.53,3367.30,1
74.239472,-39.056646,47395.3630,2818.80,3564.5398,2002051801005,549.54,3368.35,1
74.239374,-39.056309,47395.4563,2819.88,3564.5433,2002051801005,549.55,3369.43,1
74.239276,-39.055972,47395.5496,2820.98,3564.5492,2002051801005,549.55,3370.53,1
74.239177,-39.055635,47395.6428,2822.12,3564.5570,2002051801005,549.56,3371.67,1
74.239079,-39.055298,47395.7360,2823.30,3564.5648,2002051801005,549.56,3372.86,1
74.238981,-39.054960,47395.8292,2824.49,3564.5727,2002051801005,549.59,3374.08,1
74.238883,-39.054623,47395.9224,2825.65,3564.5805,2002051801005,549.67,3375.32,1
74.238785,-39.054286,47396.0157,2826.80,3564.5876,2002051801005,549.80,3376.60,1
74.238686,-39.053949,47396.1090,2827.95,3564.5909,2002051801005,549.93,3377.88,1
74.238588,-39.053612,47396.2023,2829.18,3564.5943,2002051801005,550.06,3379.24,1
74.238490,-39.053274,47396.2956,2830.50,3564.5976,2002051801005,550.19,3380.69,1
74.238392,-39.052937,47396.3889,2831.90,3564.6010,2002051801005,550.32,3382.21,1
74.238294,-39.052599,47396.4822,2833.31,3564.6044,2002051801005,550.44,3383.75,1
74.238196,-39.052262,47396.5754,2834.70,3564.6036,2002051801005,550.56,3385.25,1
74.238097,-39.051925,47396.6686,2836.07,3564.6020,2002051801005,550.60,3386.67,1
74.237999,-39.051588,47396.7618,2837.39,3564.6003,2002051801005,550.60,3387.98,1
74.237901,-39.051251,47396.8550,2838.57,3564.5986,2002051801005,550.60,3389.17,1
74.237803,-39.050914,47396.9483,2839.60,3564.5969,2002051801005,550.60,3390.20,1
74.237704,-39.050577,47397.0415,2840.43,3564.5956,2002051801005,550.60,3391.03,1
74.237606,-39.050239,47397.1348,2841.05,3564.5947,2002051801005,550.60,3391.65,1
74.237508,-39.049902,47397.2281,2841.56,3564.5937,2002051801005,550.60,3392.16,1
74.237410,-39.049564,47397.3213,2842.01,3564.5928,2002051801005,550.60,3392.61,1
74.237312,-39.049227,47397.4146,2842.41,3564.5919,2002051801005,550.60,3393.01,1
74.237214,-39.048889,47397.5079,2842.77,3564.5910,2002051801005,550.60,3393.37,1
74.237116,-39.048552,47397.6012,2843.11,3564.5910,2002051801005,550.60,3393.71,1
74.237017,-39.048215,47397.6944,2843.42,3564.5910,2002051801005,550.60,3394.02,1
74.236919,-39.047877,47397.7877,2843.71,3564.5910,2002051801005,550.60,3394.31,1
74.236821,-39.047540,47397.8810,2844.01,3564.5910,2002051801005,550.60,3394.60,1
74.236723,-39.047202,47397.9743,2844.31,3564.5910,2002051801005,550.60,3394.90,1
74.236625,-39.046865,47398.0675,2844.61,3564.5913,2002051801005,550.60,3395.21,1
74.236527,-39.046527,47398.1608,2844.93,3564.5916,2002051801005,550.66,3395.59,1
74.236429,-39.046189,47398.2540,2845.28,3564.5920,2002051801005,550.79,3396.07,1
74.236331,-39.045852,47398.3473,2845.68,3564.5924,2002051801005,550.92,3396.60,1
74.236233,-39.045514,47398.4405,2846.09,3564.5928,2002051801005,551.04,3397.13,1
74.236134,-39.045177,47398.5338,2846.49,3564.5924,2002051801005,551.17,3397.66,1
74.236036,-39.044839,47398.6270,2846.88,3564.5907,2002051801005,551.29,3398.17,1
74.235938,-39.044501,47398.7202,2847.20,3564.5890,2002051801005,551.46,3398.66,1
74.235840,-39.044164,47398.8134,2847.44,3564.5874,2002051801005,551.68,3399.13,1
74.235742,-39.043826,47398.9067,2847.63,3564.5857,2002051801005,551.89,3399.52,1
74.235644,-39.043488,47398.9999,2847.76,3564.5840,2002051801005,552.06,3399.82,1
74.235546,-39.043150,47399.0932,2847.74,3564.5782,2002051801005,552.21,3399.95,1
74.235448,-39.042812,47399.1864,2847.25,3564.5724,2002051801005,552.33,3399.59,1
74.235350,-39.042474,47399.2797,2846.05,3564.5667,2002051801005,552.43,3398.48,1
74.235252,-39.042136,47399.3730,2844.24,3564.5609,2002051801005,552.50,3396.74,1
74.235154,-39.041797,47399.4663,2842.00,3564.5551,2002051801005,552.53,3394.53,1
74.235057,-39.041459,47399.5595,2839.50,3564.5490,2002051801005,552.55,3392.05,1
74.234959,-39.041121,47399.6528,2836.93,3564.5426,2002051801005,552.55,3389.47,1
74.234861,-39.040783,47399.7460,2834.44,3564.5363,2002051801005,552.54,3386.98,1
74.234763,-39.040444,47399.8392,2832.23,3564.5299,2002051801005,552.53,3384.77,1
74.234665,-39.040106,47399.9325,2830.47,3564.5236,2002051801005,552.52,3382.99,1
74.234567,-39.039768,47400.0257,2829.32,3564.5173,2002051801005,552.52,3381.84,1
74.234469,-39.039429,47400.1189,2828.91,3564.5109,2002051801005,552.51,3381.42,1
74.234371,-39.039091,47400.2121,2828.95,3564.5046,2002051801005,552.50,3381.45,1
74.234273,-39.038752,47400.3053,2829.13,3564.4982,2002051801005,552.49,3381.63,1
74.234176,-39.038414,47400.3985,2829.40,3564.4919,2002051801005,552.49,3381.88,1
74.234078,-39.038075,47400.4917,2829.71,3564.4856,2002051801005,552.50,3382.21,1
74.233980,-39.037737,47400.5849,2830.05,3564.4780,2002051801005,552.54,3382.59,1
74.233882,-39.037398,47400.6780,2830.40,3564.4704,2002051801005,552.60,3383.00,1
74.233784,-39.037059,47400.7712,2830.76,3564.4628,2002051801005,552.69,3383.45,1
74.233686,-39.036721,47400.8644,2831.10,3564.4551,2002051801005,552.81,3383.91,1
74.233589,-39.036382,47400.9575,2831.38,3564.4475,2002051801005,552.96,3384.34,1
74.233491,-39.036043,47401.0508,2831.59,3564.4397,2002051801005,553.13,3384.72,1
74.233393,-39.035704,47401.1441,2831.76,3564.4319,2002051801005,553.28,3385.03,1
74.233296,-39.035364,47401.2373,2831.92,3564.4241,2002051801005,553.37,3385.30,1
74.233198,-39.035024,47401.3306,2832.12,3564.4162,2002051801005,553.42,3385.53,1
74.233101,-39.034685,47401.4239,2832.34,3564.4084,2002051801005,553.41,3385.75,1
74.233003,-39.034345,47401.5172,2832.55,3564.4003,2002051801005,553.40,3385.95,1
74.232905,-39.034006,47401.6103,2832.72,3564.3912,2002051801005,553.39,3386.12,1
74.232808,-39.033667,47401.7035,2832.86,3564.3821,2002051801005,553.38,3386.24,1
74.232710,-39.033327,47401.7966,2832.97,3564.3729,2002051801005,553.37,3386.34,1
74.232613,-39.032988,47401.8897,2833.06,3564.3638,2002051801005,553.36,3386.42,1
74.232515,-39.032648,47401.9829,2833.12,3564.3547,2002051801005,553.36,3386.48,1
74.232417,-39.032309,47402.0761,2833.15,3564.3462,2002051801005,553.35,3386.50,1
74.232320,-39.031969,47402.1692,2833.09,3564.3378,2002051801005,553.33,3386.43,1
74.232223,-39.031629,47402.2624,2832.87,3564.3294,2002051801005,553.33,3386.20,1
74.232125,-39.031289,47402.3556,2832.51,3564.3210,2002051801005,553.32,3385.83,1
74.232028,-39.030949,47402.4488,2832.03,3564.3126,2002051801005,553.31,3385.34,1
74.231930,-39.030609,47402.5420,2831.47,3564.3040,2002051801005,553.30,3384.78,1
74.231833,-39.030268,47402.6353,2830.89,3564.2950,2002051801005,553.30,3384.19,1
74.231735,-39.029928,47402.7285,2830.32,3564.2861,2002051801005,553.29,3383.61,1
74.231638,-39.029588,47402.8218,2829.81,3564.2771,2002051801005,553.27,3383.08,1
74.231541,-39.029247,47402.9150,2829.38,3564.2682,2002051801005,553.27,3382.65,1
74.231443,-39.028907,47403.0083,2829.09,3564.2587,2002051801005,553.26,3382.35,1
74.231346,-39.028567,47403.1014,2828.97,3564.2442,2002051801005,553.24,3382.21,1
74.231249,-39.028227,47403.1945,2828.97,3564.2297,2002051801005,553.23,3382.20,1
74.231151,-39.027886,47403.2877,2829.01,3564.2151,2002051801005,553.21,3382.22,1
74.231054,-39.027546,47403.3808,2829.08,3564.2006,2002051801005,553.20,3382.28,1
74.230956,-39.027206,47403.4739,2829.17,3564.1861,2002051801005,553.18,3382.35,1
74.230859,-39.026866,47403.5671,2829.27,3564.1756,2002051801005,553.18,3382.45,1
74.230762,-39.026525,47403.6603,2829.39,3564.1666,2002051801005,553.17,3382.56,1
74.230664,-39.026185,47403.7535,2829.53,3564.1577,2002051801005,553.15,3382.69,1
74.230567,-39.025844,47403.8467,2829.68,3564.1487,2002051801005,553.15,3382.83,1
74.230470,-39.025504,47403.9399,2829.84,3564.1398,2002051801005,553.14,3382.98,1
74.230372,-39.025163,47404.0331,2830.00,3564.1307,2002051801005,553.13,3383.13,1
74.230275,-39.024822,47404.1263,2830.17,3564.1214,2002051801005,553.12,3383.29,1
74.230178,-39.024481,47404.2194,2830.36,3564.1121,2002051801005,553.11,3383.47,1
74.230081,-39.024141,47404.3126,2830.57,3564.1027,2002051801005,553.10,3383.67,1
74.229983,-39.023800,47404.4057,2830.81,3564.0934,2002051801005,553.09,3383.91,1
74.229886,-39.023459,47404.4989,2831.09,3564.0841,2002051801005,553.09,3384.18,1
74.229789,-39.023118,47404.5920,2831.41,3564.0772,2002051801005,553.08,3384.49,1
74.229692,-39.022778,47404.6852,2831.77,3564.0703,2002051801005,553.07,3384.84,1
74.229594,-39.022437,47404.7783,2832.19,3564.0634,2002051801005,553.06,3385.25,1
74.229497,-39.022096,47404.8715,2832.66,3564.0565,2002051801005,553.06,3385.71,1
74.229400,-39.021755,47404.9646,2833.18,3564.0496,2002051801005,553.05,3386.23,1
